514,7.88+7.77，真会玩,7.88+7.77，真会玩,0
515,清仓才是高手,对的,0
516,"天天不是用上万手的大单忽悠的往下砸,今天怎么","天天不是用上万手的大单忽悠的往下砸,今天怎么不了?老子还在10.1等呢",0
517,717昨天还大单净流出。哭,717昨天还大单净流出。,0
518,这庄真墨迹，和华泰股份有一拼，哎！,点背两股都让我进了，耽误工夫了,0
519,傻啊看看大跌啦吧,啊,0
520,压盘不让涨是干什么呢,草泥马的庄家,0
521,周六雾霾将消散下周开始大跌逢高减磅高抛低吸,12号雾霾就消散了，炒作会告一段落，高抛低吸上策。看看美国股市和港股吧，都在暴跌。下周凶多吉少。,0
522,sb小庄，你有种往下跌呀，再进行100000股哟！！,sb小庄，你有种往下跌呀，我等你到底5.5元我再进行100000股哟！！！,0
523,随便找几个重组概念股看看！比如南通科技、闽福,中再生和秦岭就是一对垃圾奇葩！,0
524,江苏阳光，狗屎垃圾股，走人,江苏阳光，狗屎垃圾股，走人,0
525,继续在6.56附近震荡绝对不会上7块,继续在6.56附近震荡绝对不会上7块,0
526,傻逼庄家啊，这么好的形势还在犹豫,傻逼庄家啊，这么好的形势还在犹豫；就算出货拉了也容易出啊，这么简单的道理咋就不明白呢,0
527,华胜天成、榕基软件曾经排排坐的兄弟都已经远去,浙大网新还在原地转，网新的投资者珍惜手中的筹码吧。,0
528,可怜的鲁丰呀，涨幅不及ST板块三分之一，甚至四,随便买一只都比它厉害，白白浪费了好行情了,0
529,355散户一直在买,呵呵，跌,0
530,趁反弹的机会赶紧走人，准备要跳水了,趁反弹的机会赶紧走人，准备要跳水了,0
531,悦达投资冲高回落，下午暴跌无悬念！,悦达投资冲高回落，下午暴跌无悬念！,0
532,大家的成本比野种便宜大家那小仓位和野就耗吧,呵呵,0
533,财务人员卷款10亿潜逃！,如果是这样，就麻烦了，哈哈真实的停牌原因是史玉柱注资20亿，承接巴基斯坦和印度的50亿美元订单。,0
534,王八垃圾股，公司早晚倒闭，,王八垃圾股，公司早晚倒闭，,0
535,靠坑人骗了65个亿还有脸显摆？,丢尽了祖先的脸！,0
536,哪个王八蛋说见光死？鞍山信托不到40元决不罢休,好股。,0
537,各路资金竞相出逃，短期指标弱势，面临抉择看指,各路资金竞相出逃，短期指标弱势，面临抉择看指标，已破位立刻闪，,0
538,鞍山信托怎么好的业绩见光环丢人吗？哪个王八蛋,今年最终目标位；45元。,0
539,15元以上任何时候卖出都是对的，严重高估，要曝,我对持有的，追高买入被套的深表同情，但是此股还将要暴跌，同时也不排球大盘要开始做头暴跌。本人经历过530之后已深感受到风险的来临。本人不能因为你们买入了而抹着良心去唱多让别人来帮你们抬轿，我必需要实话实说，15元以上都是高估，至少三个月内是的。当然，你若是做长线的，拿个十年一百年的，本人无法预见这么长的时间。,0
540,郁闷！最高点跟进的,刚进就下来了。,0
541,此庄开车出门全家被泥头车撞车展压至死,此庄开车出门全家被泥头车撞车展压。。。。死,0
542,今天涨停,信不信由你！,0
543,该股的换手率持续保持在5%,真TMD想不明白，该股哪来那么多的换手率，几乎每天的换手率都在5%左右，按此计算一个月基本就换了100%了，保持几个月的高换手率到底为啥？按照全年来看，该股可能会荣登年度换手率第一了。,0
544,走势很弱很弱，最近天天资金大幅流出，各位朋友,主力在最低12元附近建仓完毕，现在还是获利50%多，怎么卖出都是赚钱，抓紧跑！,0
545,中国之所以落后，就因为这些太监瞎整,太监庄恶搞，这是典型的中国式瞎搞,0
546,涨停啊,涨停啊,0
547,先河环保是龙头，其他全跟风,谁先涨停的？,0
548,"忠告,228停牌","为资金安全,先出来,等明朗后,再进.以防赣州出损招",0
549,先出，静待变化,先出，静待变化,0
550,这下惨啦，昌九停牌，赣稀回家啦,又有无数人跳楼。,0
551,这垃圾，浪费爷大好时光,操,0
552,什么股票都涨，唯独工商银行不涨。,只有它在跌。,0
553,太贪小利,善庄给你们抬轿你们凡是不要个个都是傻弊,0
554,连日缩量滞涨 空军累积  撤,信不信  由你,0
555,中体产业，主力形势严峻，我们小散不能盲目跟风,？,0
556,刚得到的可靠消息，公布季报前不会复牌！,绝对可靠，信不信由你。,0
557,最危险,现在就怕硅谷筹码解禁日子快到了，如果硅谷选择走了就麻烦了！！否则就无法解释为什么双方根本没有任何协议签订，硅谷与别的公司都是有各种协议签订的。硅谷解禁下周就到了，有点害怕，先出了,0
558,"今日27.9追进,让狗庄好好上了一课,受教了!",此庄太恶1,0
559,看走势是要停盘了,今天本来拉个涨停很轻松，4000手出来一直往下砸,0
560,又要套住一批了,又要套住一批了,0
561,3秒就射,秒射结束，卖出，等回调买回,0
562,射了,每天三秒,0
563,真扫兴还没吃完就没劲了小散们来吧来多少我吃多,准备了进60万手，没强多少，郁闷,0
564,呆孑也知道跑了,呆孑也知道跑了,0
565,"不慌,预计拉稀拉到年底!","不慌,预计拉稀拉到年底!",0
566,现在的稀土就是天天拉稀呀没有救了！,能跌倒12元吗,0
567,都想等重组都不肯交筹码，让主力怎么操作--大家,都想等重组都不肯交筹码，让主力怎么操作--大家慢慢耗着吧,0
568,下午严防大盘跳水！[想一下],下午严防大盘跳水！,0
569,2309,垃圾,0
570,相煎何太急,庄家，你不打压会死吗？,0
571,顶不住了，崩盘了！,顶不住了，崩盘了！,0
572,2334要暴跌，看看macd红柱就明白了,暴跌,0
573,海陆重工的后期分析,海陆涉及的概念较多，如核电，但收益占比很小，才1%多；环保概念目前还没有效益；因此短期的走势不尽人意。从长远看，该股今年没有涨过，主力中度控盘，有一定的价值投资，后期上行的可能性较大。,0
574,这个股就是一坨臭屎1,这个股就是一坨臭屎1,0
575,北斗主力给自己挖的坑，自己慢慢填满。,北斗主力给自己挖的坑，自己慢慢填满。坑太深大涨不了。套老盘就8亿以上。一两天也洗不干净。,0
576,这里人气好低啊,,0
577,环保股都在涨，为什么富春不涨?,环保股都在涨，为什么富春不涨?,0
578,增发在即，不压盘就是脑瓜被驴踢了,为了集团利益，压盘是必须的，打压筹码不够就融券，今天13元之下收盘是肯定的,0
579,"卖盘如山,下午收网跌停!!!","上午阴跌钧鱼,下午跌停!主力狂出货!!卖盘如山,下午收网跌停!!! 每一次反弹都是难得的逃命机会!!!珍惜哦!无论怎么折腾,最终目的还是出货跌、跌、跌!!!",0
580,今天把你们全解放了 满意了吗,只剩主力了 放心吧,0
581,托必跌,嗯,0
582,畜之生的，9点57分顶贴嘎然而止啊,这种技术也很不一般,0
583,操陈俊海他妈的血比,如题,0
584,东源电器大灾难：电动汽车一文不值,东源电器大灾难：电动汽车一文不值,0
585,杂种股除了跌就是跌，震荡几个月了，毫无起色，,杂种股除了跌就是跌，震荡几个月了，毫无起色，拿着耽误时间又赔钱，大家都散了吧，让狗庄自己玩,0
586,中原内配的主力阳萎,我来也阳萎  射多了,0
587,一只破股，服气不,嘿嘿,0
588,2014年，还有比高德更差的军工股吗,2014年，还有比高德更差的军工股吗,0
589,上海老徐，你到上海莱士股吧看看我如何唱空莱士,看看主力是如何对待价值股，做泡沫股，讲故事的。我只用逻辑和事实，不用任何资金、股票和融券就可做空上海莱士。主要原因就是上海莱士泡沫过大，我只一人力量、一颗小针想刺破上海莱士的泡沫。去看看？,0
590,夹痛还是变不了跟屁虫的本性,夹痛还是变不了跟屁虫的本性,0
591,全出了再见大家,全出了再见大家,0
592,垃圾中的垃圾,垃圾中的垃圾。随便买一支都比这只强,0
593,王八股！这股己涨不少了，加上三季报大亏，要再,王八股！这股己涨不少了，加上三季报大亏，要再涨恐怕没半年不行！撒！,0
594,狗比广汇，走了,狗比广汇，走了,0
595,海康所有的利好都是在掩护主力出货，及时出局，,海康所有的利好都是在掩护主力出货，及时出局，不要在海康浪费行情,0
596,唱多的这么多，这么好大股东干嘛减持？俺走了,唱多的这么多，这么好大股东干嘛减持？俺走了,0
597,炒股就是击鼓传花游戏谁接最后一棒谁倒霉,科林环保从17.8涨到现在累计涨幅百分之七十了，小心暴跌。谁接最后一棒谁倒霉。,0
598,典型的黄昏十字星,"典型的黄昏十字星,下跌信号,还进个毛线,给机会出还不出?",0
599,跌回2块3才是你本事！来吧,跌回2块3才是你本事！来吧,0
600,一切尽在不言中,不要问，不用说，一切尽在不言中~~~,0
601,看趋势，今天要跌停,主力不惜一切出货，走人,0
602,清仓走人,全部清仓,0
603,吴中这走势只说明 三期没戏吧,,0
604,国金证券,压盘也是个技术活，压不好就会丢筹码，抢筹也会出现大涨。,0
605,手握友阿股份的同仁们.主力趋势是不是情况不妙,手握友阿股份的同仁们.主力趋势是不是情况不妙,0
606,可以走了,可以走了,0
607,狗屎，它在笑！！！,加油跑！快跑！！,0
608,君子不立危墙之下，全部清仓,这几天密切关注，如果拉涨，再全部追入，嘿嘿,0
609,喜欢看祸国蝇砸盘表演16.19能买回,喜欢看祸国蝇砸盘表演16.19能买回,0
610,作为反向指标，张丫草是很精准的,哈哈,0
611,就是不翻红,RT,0
612,暴跌啊暴跌!,暴跌啊暴跌!,0
613,大盘危险，快跑！,下午有一个快跌。,0
614,定风波,莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生。料峭春风吹酒醒，微冷，山头斜照却相迎。回首向来萧瑟处，归去，也无风雨也无晴。,0
615,用大红单吸引人，暗中主力出货调仓换股!,用大红单吸引人，暗中主力出货调仓换股!,0
616,主力出货狂扇自以为是的傻多,傻多昨天咬人厉害，今天就被主力踹个半4。哈哈!,0
617,解禁股不想解套的吗？赶紧拉起来出货啊,解禁股不想解套的吗？赶紧拉起来出货啊,0
618,压砸托这两天相比较于大小飞华鑫异常频繁，为何,洗盘？？？出货！！！！！！,0
619,都在忽悠 都散了吧,88,0
620,张同生孙宝卫两个恶人搞垮了力生股价,"这两条小人坑了股民,力生散户深恨之.",0
621,妖股,妖股,0
622,"死逼一个,没量还阴跌",2B,0
623,吃屎的,吃屎的,0
624,持股等到苗搞残好想你之后石聚彬回来重组,哈哈,0
625,3个月400点行情就这样浪费了，真失败呀,,0
626,蠢庄就不能狠一点吗,老是用0手，能把股价砸下来吗？,0
627,垃圾股，一头死猪,垃圾股，一头死猪，下面大托单，,0
628,该跑的快点,笑,0
629,还叫不叫？？,继续叫阿？跌得你做猪叫。。。,0
630,这个怂庄！！,这个怂庄！！,0
631,见钱就出吧,RT,0
632,福星内部存在很大问题,打电话到证监会说会调查没了下文，上午打电话到中纪委调查高层要给小股民一个说法，,0
633,安信主力还在洗盘，高位吸货，不要给主力骗出你,安信主力还在洗盘，高位吸货，不要给主力骗出你们的筹码，此股50元以上也不高……,0
634,这两日主力其实也在出货给散户,这两日主力其实也在出货给散户,0
635,乐观言论太多，必大跌！,就算股权激励，这这么跌，没救了！,0
636,你可是不涨，但没必要故意挂那么大的单，以为股,去你妈的死庄真是可耻，,0
637,## 这里的操盘手 真是狡猾,草,0
638,要暴跌了。跑！,要暴跌了。跑！,0
639,一会跌破20日均线8.38支撑，看我不整死你们这些,很快就会让你们哭爹喊娘的！哈哈哈哈哈哈哈哈哈,0
640,麻痹的砸盘呀哥在8.00位置挂好单了,等不急了砸盘吧,0
641,只要不跌破昨天涨停价，今天还是有希望的,但愿吧，深套中。,0
642,王府井内走一回，喝了一肚子冷水，见到一井的死,进王府井就是进地狱,0
643,其实岩气就是个破题材，现在有多少用上岩气的！,其实岩气就是个破题材，现在有多少用上岩气的！,0
644,昨天11.6以上敢抢，现在怎么不敢买了？,能跌到哪儿去？补涨也该轮到小丽了，何况还是重组股！！,0
645,没有娘的徐家汇.发行价都上不了？可怜巴巴？还,没有娘的徐家汇.发行价都上不了？可怜巴巴？还有名人投资悲哀！,0
646,恶庄挡道,此股庄家天天走出上下影线，一是降低持仓成本、二是吸筹与抛筹做短线获取盈利，总的来看庄家的实力较差。,0
647,那个挨凸的12345的到哪去了,那个挨凸的12345的到哪去了,0
648,都去死吧,都去死吧,0
649,感觉大股东一肚子货在甩货啊,卖3一万手啊,0
650,江水出货明显，走吧！,如题,0
651,都是自己倒腾的，吓谁啊,切就这点伎俩,0
652,畜生庄，孬种，爷一股都不会卖！！,擦,0
653,回娘家,下点子大雨，光着身子。。。。。。,0
654,布衣之师将继续“搅局”,0,0
655,垃圾石化你要不要站出来护盘？,拭目以待,0
656,抛压盘太重，坚守的亲们祝您们发财啊,20个点到手了，550手10.55全抛！昨天就有点不对，2400点大盘快到顶了，有危险。这钱赚的好辛苦,0
657,小心大跌。,。,0
658,京威挨套的准备上车了。哈哈哈哈,京威挨套的准备上车了。哈哈哈哈,0
659,散已不多，主力要行动了，,888,0
660,云猪肯定被地震影响了，绝对的，想不到第二个理,云猪肯定被地震影响了，绝对的，想不到第二个理由，为什么这么垃圾,0
661,一群雷锋都在喊走，到底走不走啊？困惑中,一群雷锋都在喊走，到底走不走啊？困惑中。。。。。。这些人肯定是没有这票了，但是天天都在喊我们快走，他们是不是雷锋啊？他们不去关注自己的票，一有机会就拼命喊快走，很感谢他们怎么这么好心。,0
662,又套一批人，唉！,又套一批人，唉！,0
663,好悬啊！这跳台修的工艺太TM绝了！,吓人啊！,0
664,600093,巨量换手 个股有各股不同  有些第一波结束 需盘整几十个交易日才起第2波   93根据 分时 盘口 均价  本人认为第一波没结束 定义为洗盘  第一波应该还有20到30个点以上的拉升  忘记登录  庄托也爱涨,0
665,此时禾嘉出天大利好都是假的！,,0
666,股市攘攘、皆为,此时禾嘉出天大利好都是假的！股市攘攘、皆为利往！信不信由你！,0
667,"该出的都出,主力控筹完成,二波行情呼之欲出","该出的都出,主力控筹完成,二波行情呼之欲出",0
668,万昌科技麻烦有哪些，机遇在哪儿，涨跌在盘下,说客诸葛亮明曰到达武汉，谈打征求意见,0
669,&amp; 怎么回事 卖了就涨 哎 看来只能这样了,"前几天买了 就跌 天天跌 大盘涨也跌, 今天受不了了 出了就涨 更受不了了 3000股呀 ,估计是反弹 等待35-36元加重仓买! 不看了休息!",0
670,是哪些王八蛋在大单抛出？想拉升的主力实力不济,是哪些王八蛋在大单抛出？想拉升的主力实力不济呀,0
671,"000958,如果跌下去，筹码分散了，起码要调整一","000958,如果跌下去，筹码分散了，起码要调整一个月",0
672,002678不要追高啊12元买进的朋友估计都套里面了,站岗啊你们恭喜了,0
673,昨天庄家拉高吸引跟风盘，就是为今天出货！,坚决卖出！,0
674,高台跳水开始，加仓融劵加加！！！,高台跳水开始，加仓融劵加加！！！,0
675,买苏宁的进来看看。,你们都怎么做呢？我8.8买了一万手。死拿着。,0
676,当你抛出时，它就上涨了！,当你抛出时，它就上涨了！你不抛出，它不涨，整天就磨你！,0
677,毫无理由的大跌,重组前的洗盘,0
678,安凯又大涨，垃圾江淮每月出个毛的产销快报,郁闷死了，买进就套,0
679,还好我空仓，等他跌到八元在进。,,0
680,还有看多的猪吗，狠狠地打你们耳光,还有看多的猪吗，狠狠地打你们耳光,0
681,今天尽情的往下弑,哈哈哈，弑弑弑,0
682,今天收盘能保住十四你们就跪下来感谢上帝吧,没跑的和今天买的晚上多吃点面啊，哈哈哈,0
683,冲高回落，那你就多跌点！,冲高回落，那你就多跌点！,0
684,600382,大盘涨它不涨，大盘跌它跟跌。妖股......,0
685,些股没药可救了，狠狠的卖掉,,0
686,许多人对庄家已绝望，这么好的股让庄家搞残了,许多人对庄家已绝望，这么好的股让庄家搞残了,0
687,一听解禁，裤子都尿湿了，撒腿跑！,不过因为消息快速杀跌时的短线机会就来了。。。。。。。。,0
688,刚发的贴不见了，有问题！再次提醒:昨天是假突,刚发的贴不见了，有问题！再次提醒:昨天是假突破，套人的！,0
689,肿木个情况,看来得赶紧跑；,0
690,"还赚0.5个点,走了",,0
691,这个熊主力，你妈怎么生的你。不会顺势而为，显,这个熊主力，你妈怎么生的你。不会顺势而为，显示你个性，还是独立。混蛋，还是快点滚蛋吧。,0
692,这个垃圾股大家最好不要碰等到什么时候换手率在,现在让小庄一个人玩最好大家一起清仓,0
693,在国际上中信就是猪头的代名词。,世界金融史最大的笑柄，,0
694,如此上下放量到底是什么意思，忘高手解说,如此上下放量到底是什么意思，忘高手解说,0
695,你这么坏你妈知道吗,错过行情，你娃融的资利都还不起，大盘一掉，你哭都来不及。,0
696,废物。。。。。。,废物。。。。。。,0
697,今天下午股指将暴跌！！,哈哈哈哈,0
698,002307赶紧清仓哦，主力在降低仓位i,002307赶紧清仓哦，主力在降低仓位i,0
699,预祝华新放量大跌,利好不涨就等大跌&#183;我下面接盘 80W进场十二月结婚 酒席钱出来~,0
700,双汇出大事了,死了,0
701,猪，我喜欢喝我对着来，去博元吧看看我是怎么逗,我一样逗你玩,0
702,紧急公告,散户快跑，庄在出货中,0
703,国贸董事会紧急警报,不抛掉皮，,0
704,今天在清昨天的短线资金。,今天在清昨天的短线资金，但涨与不涨还要看大盘是否开始回调，如果回调，庄家也会顺势而为。不过今天K线直的不看好，我先出了。,0
705,止损了,靠！86000股亏了5千多。,0
706,卖了卖了，一身轻松，从此再也不碰这只瘟鸡,卖了卖了，一身轻松，从此再也不碰这只瘟鸡,0
707,悦达投资10.8元最后的出货机会，再不出就没有机,下一目标价9.8元。快逃！！！！！！！！！！！,0
708,6.6压力很大,6.6压力很大,0
709,准备吃跌停的节奏！,rt,0
710,这个市场，已经完全就是个赌场了！你们玩吧,88,0
711,肖钢表示对内幕交易零容允，威华会受到影响吗？,肖钢表示对内幕交易零容允，威华会受到影响吗？很是担心。,0
712,地产里面的垃圾，还是乖乖的下来吧！,都撑不住了，还装！,0
713,跌吧跌吧，我在19块等你,跌吧跌吧，我在19块等你,0
714,有什么理由再看好765呢？技术面！没有，基本面,有什么理由再看好765呢？技术面！？没有，基本面？看不到！,0
715,八菱科技  10日线支撑不住，就要坑人了,大盘持续震荡，个股强则恒强，控制仓位最为重要若你想减小风险而又不损失收益，最好的方法就是 融资1至10倍融资极大的减小你的风险，充分的盘活你的资金，更快更大的增加你的财富,0
716,10月10日私募机构传闻：传闻：广东明珠 （60038,"10月10日私募机构传闻：传闻：广东明珠 （600382）传公司2014年前三季度净利润同比大幅增长680%,每股收益2.65元,公司融资融券股受爆炒（002474） 榕基软件的机构追捧买入",0
717,榕基软件;要减仓吗？心里没底啊,榕基软件;要减仓吗？心里没底啊,0
718,这波大行情，如果你买了歌尔一直持有，收益为零,垃圾，你认了,0
719,荣基你还敢做吗？,荣基你还敢做吗？,0
720,鄙视那些搞会员的，有本事就在吧里知道，操,整天发一些莫名其妙的东西，都是骗子，污染环境,0
721,本以为今天低开很多，结果还给了我跑的机会,感谢感谢啊，昨天买进后就感觉要死人，还好今天开盘给了我一个机会，跌停吧速度跌停,0
722,天津港今没啥力气,天津港今没啥力气,0
723,我要天天在这里面唱多，奶奶的熊,我要天天在这里面唱多，奶奶的熊,0
724,还是那句话逃命要紧，暴跌再来一次,暴跌,0
725,反者道之动，弱者道之用,888,0
726,这狗庄家你也做回人样、天天压你妈的,乌龟王八蛋,0
727,估价主力还是老一套 跌两毛的思路 过时了 ！,。,0
728,砸的痛快，哈哈哈,还好老子手快，开盘清光光，昨天盘面就知道今天全线要跑,0
729,大家准备饭吧！,让甲鱼慢慢爬吧！,0
730,都得死，前两天已经好心劝你们了,都得死，前两天已经好心劝你们了,0
731,所以散户小鬣狗们现在持币勿动,呵呵,0
732,这个地产垃圾远不如万科,看看万科走势,0
733,这种股第二天一定跌,周一见分晓,0
734,看来接盘的小散不少啊,庄家的控盘筹码交给小散了，以后进入自由落体时代啊,0
735,"整个医药都在涨,这B拉高出货,真二,草",...,0
736,别给庄家以喘息之机，抛干净才是硬道理！,,0
737,一,别给庄家以喘息之机，抛干净才是硬道理！一,0
738,2014、2015业绩预测都是0.8元，股价只能7元以下,0.08差不多，负业绩的也比它强。,0
739,说实在，我不怕明珠不升，就怕跌,说实在，我不怕明珠不升，就怕跌,0
740,郁闷   等它跌停  它不跌了,想加仓,0
741,随时准备抛。,。,0
742,辽宁大破股 恶心,垃圾中的不可回收材料。,0
743,请问各位：你上半辈子做了什么孽了而买了中原特,就该着你赔钱，你不信命吗？,0
744,因为增发主力强压，半年内不会有任何资金关注它,跌吧，越多越好，跌死最好，死垃圾,0
745,是不是拉高出货了？,是不是拉高出货了？,0
746,吴祺顺利获利了结，你们慢慢扛吧？,活该,0
747,瞬间跌停和瞬间涨停需要5000多万，有意思,886,0
748,明知大盘会暴跌，还去买。,真傻。,0
749,真哥们,都是小散在买，大家不要多说话，拿好自己的票等着就行了，散户越多越完,0
750,怂股，业绩太好，散户太多，庄不会做的。一个字,怂股，业绩太好，散户太多，庄不会做的。一个字走。,0
751,一些融资客要急着还钱了！,哈,0
752,今天这情况要出来观望，现在暂时看空，近期 地,概率很大，加上周线严重不好，大盘明显疲惫   随时向下调整，看看洪都的周线  应该快要形成宝塔顶了  。资金一直流出，不是象洗盘   这是我昨晚，今早的判断，大家要适当规避风险。,0
753,云猪这孙子早想找机会往下钻了，它就一萎哥，,云猪这孙子早想找机会往下钻了，它就一萎哥，,0
754,长江要饭跌得爽歪歪,哈哈,0
755,你可以不涨，但没必要故意挂那么大的单，骗谁呢,以为股民都是弱智吗。,0
756,走的那个怂样，像堆屎,走的那个怂样，像堆屎,0
757,垃圾大盘涨那么多，连5、4%-次也没涨出来过，7,垃圾大盘涨那么多，连5、4%-次也没涨出来过，7、35元跑了，换地产股去吧？好货就是好，垃圾永远是垃圾哈哈！！！,0
758,让那些恐高的人出来让那些淡定的人留下,让那些恐高的人出来让那些淡定的人留下,0
759,耀皮玻璃吧  [600819]   今早会不会暴跌,耀皮玻璃吧  [600819]   今早会不会暴跌,0
760,破位了，快逃命吧！！,5日，10日线都破掉了，下面就 20日线了，连续资金流出，不玩了！！走人,0
761,国轩高科：即将破产，苟延残喘,国轩高科：即将破产，苟延残喘,0
762,今天没戏了,后来进的主力 是来砸场子的,0
763,前期套牢盘太大，庄家太损，它得给人家解套,前期套牢盘太大，庄家太损，它得给人家解套,0
764,江淮在跌，安凯在涨！,对冲吗？,0
765,300929 内幕说，大风险已来临，快出逃,300929 内幕说，大风险已来临，快出逃,0
766,那么多狗托，套你20%没商量！,,0
767,走了，真受不了这瘟庄没完没了的洗盘。,走了，真受不了这瘟庄没完没了的洗盘。,0
768,下午惊现杀人浪！波波杀人！,下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！下午暴跌！,0
769,再见 健康元主力筹码给你了  继续当太监吧,再见 健康元主力筹码给你了  继续当太监吧,0
770,"草,.今天最高点买入了.",好惨啊!救救我?,0
771,主力买入怎么就跌了,求解&gt;?,0
772,原来这里是双头 这回要在第二个山头站岗放哨了 ,当众小散都翘首企盼坚信民猪挣扎了2个月后会冲过前高14.37时 却不知这里就是断头崖 要栽跟头了,0
773,幸好没买！下午又要跌了,RT,0
774,下周跌破12.00打回原形,下周跌破12.00打回原形,0
775,主力砸盘继续中，低点还未出现，砸过界大概在12,主力砸盘还得砸一段时间。。。。。。。。。。。,0
776,这个鸟股的特点就是拉一根长阳上影线然后向下调,这个鸟股的特点就是拉一根长阳上影线然后向下调整一周！不出更要套了，半个月后才能解套！,0
777,n8n800 抚顺特钢 后市操作行情风险提示,抚顺特钢微“线”,0
778,这是要死呀,真你妈的,0
779,好              垃          圾              ,,0
780,"构顶成功,只出不进",,0
781,天天跌，资金天天流出，你说能使什么情况,狗庄已走啊,0
782,狗,,0
783,进了就套,垃圾股一个  曹操  先跑了,0
784,这股快灭亡了！,快了！,0
785,山东猪！.,山东猪！.,0
786,挖坑埋人，在所难免。,不服，活埋你。,0
787,你他妈就是跟屁虫我艹你奶奶的,如题,0
788,还要等多久,三十年媳妇熬成婆，等吧，千万不能换股了，这是炒股的大忌讳，越跌越买，是只妖股,0
789,我昨天已出，回来看看[大笑]我出了，放心了？你,我昨天已出，回来看看我出了，放心了？你还不是一副死德性,0
790,SB股，SB庄。呵呵,没戏,0
791,危险的信号,250大跌即将展开，本爷们在8.55元左右分批卖了。等着6元左右再买回来。,0
792,上攻无力，下跌无量，庄在等什么？,上攻无力，下跌无量，庄在等什么？,0
793,5块买的，随便吧,继续看表演。,0
794,这破鼓你只要喊买，准跌灵的很,逗比,0
795,共达证券部垃圾不作为，智能家居板块有惊爆消息,苹果完成智能家居平台标准制定 11月来华展示,0
796,下午有戏吗？,你就不能涨个样子看看？,0
797,割了，垃圾,割了，垃圾,0
798,934对倒，933撤单！你要散户冲锋陷阵！,934对倒，933撤单！你要散户冲锋陷阵！,0
799,继续看空！朝死的看空！,涨不出一辆幻影，就一直看空！,0
800,拿了四年，总算回本，惨啦，兄弟们,,0
801,600691跌停来了。停盘,600691跌停来了。停盘,0
802,感觉又会收一根长长上影线K线图,美股标准普尔大跌-2%；辟谣,0
803,封死以后卖盘不减，不妙，要调整的态势啊,我失算了。。。。,0
804,为300多万融券卖出的默哀,从证券部融的到的标的，都不能轻易融来卖出，这是经验！,0
805,吐槽吧,吐槽吧,0
806,隆平高科才是爷爷，神农大丰只好做孙子,呵呵,0
807,哎，下跌了,是刚刚开始，还有下跌,0
808,各种抛单狂轰乱炸 跌停吧 哈哈！,换手差不多了 可以砸跌停了！注意看盘口 主动卖单从早上一直在卖 只有缩量得时候才有主动卖单，典型的出货操作手法！！主力要跑路了  散户们赶紧来抄底啊！明天见7.5,0
809,快跑,下午要跌,0
810,历史天量下跌  没脑子的人还在意淫,用点脑子好不好  历史天量 公司肯定是有事隐瞒了 完全是资金出逃,0
811,观点不变，这个票就值10元。,。。。。。,0
812,这是什么节奏 瀑布啊,就不给回头机会啊,0
813,看来今天还是打酱油了，,看来今天还是打酱油了，,0
814,拉高出货积极，不要痴心妄想，和山东钢铁一个样,银行贷款到期,0
815,板块大涨，你垫底哟,板块大涨，你垫底哟,0
816,36计,走吧.不是散户玩的,0
817,盘面诡异！,大托单给人们看，意欲何为？,0
818,下面全部都是大单托着，一会撤掉，就大跌了,庄家的小把戏，跌下来再买进去,0
819,谁跟我一样？,被股推说3-5个交易日会拉，叫我和他合作买进，看来是被骗了，你们有吗？,0
820,中粮屯河改革,新进的不敢拉，原来定增的不愿拉，散户拉不上。一个字:晕！二个字：晕死！！,0
821,亏2%离场 慢慢跌吧 88,按道理应该要调整了，慢慢跌吧 88,0
822,好好的一支股，让这垃圾基金的大宗交易搞得乌烟,好好的一支股，让这垃圾基金的大宗交易搞得乌烟瘴气。这基金就缺这几亿？垃圾,0
823,今天要大跌！下面庄故意做了大托盘，一撒就会跳,实在不好，骗人的玩意。,0
824,虚假托单,太孙子，大家谨慎。,0
825,难道是借利好出货吗？！,希望不是，前提是小三必须抢跑！,0
826,垃圾股哥现在又回来了，买了100股你就天天跌停,垃圾股哥现在又回来了，买了100股你就天天跌停，直到你公司关门大吉哈,0
827,2014年10月10日锌业重大提示,"昨天说了,此股散户还太多,庄家还要洗盘.,如果今天此贴看的人还超过2000人,说明散户还太多,如果我发的贴一天不到1200人看,说明散户少了,到时庄家才心安!!!",0
828,快跑吧，今天最少5个点跌幅！,抓强势股才是王道，300334,0
829,三季报 好不了,三季报 好不了,0
830,一不小心踩了一堆屎，跑了,都他妈踩了地雷，哈哈。,0
831,骗子企业,公司不景气，像要关门了,0
832,熊猫的失败就在于黑马被做成为了白马,因此失去了短线的爆发力,0
833,绵世龙一熊猫跟班,绵世龙一熊猫跟班,0
834,这里唱多的别有用心的人特别多，所以跌是主基调,早割肉早安心,0
835,有谁知道？什么消息呀,怎么会这样跌,0
836,为何如此的不济啊？！,为何如此的不济啊？！,0
837,曹仁贤，草，人嫌！,董事长，这名很不吉利！抓紧改名吧！嘻嘻,0
838,背离了，等套,背离了，等套,0
839,BDI连跌1周了，远洋开始盈利了？,BDI连跌1周了，外围股市跌成这个样子，中国当前数据如此不堪，都以为股市可以脱离现实独立运行吗？,0
